[0.074644927166372,-0.29209733731743537,8.331127010812084,0.0805534238949165,-0.004610993882954786,6.682409326499641] [0.06794002424879025,-0.28644407619479245,8.327901709730652,0.07662472269927287,0.0022592019128654106,6.683428045239799]
[0.06794002424879025,-0.28644407619479245,8.327901709730652,0.07662472269927287,0.0022592019128654106,6.683428045239799] [0.059133421930854066,-0.27993923690753475,8.326416071789827,0.0695343340813834,0.00997513129709153,6.6888925284339456]
[0.059133421930854066,-0.27993923690753475,8.326416071789827,0.0695343340813834,0.00997513129709153,6.6888925284339456] [0.049195838289662015,-0.27401238097189995,8.325905850909217,0.061643454701968296,0.016966177491450976,6.695266896874254]
[0.049195838289662015,-0.27401238097189995,8.325905850909217,0.061643454701968296,0.016966177491450976,6.695266896874254] [0.04126829268149804,-0.27030461461633637,8.323585524776915,0.05629014426044059,0.021895349441146468,6.701048341989978]
[0.04126829268149804,-0.27030461461633637,8.323585524776915,0.05629014426044059,0.021895349441146468,6.701048341989978] [0.05610756585985085,-0.26929569098276696,8.317047655676426,0.07400153113887455,0.023621759782012454,6.706473878081603]
[0.05610756585985085,-0.26929569098276696,8.317047655676426,0.07400153113887455,0.023621759782012454,6.706473878081603] [0.08581916478891026,-0.2726758261897751,8.30669661866977,0.10478794590774698,0.020359689395356484,6.708088904159707]
[0.08581916478891026,-0.2726758261897751,8.30669661866977,0.10478794590774698,0.020359689395356484,6.708088904159707] [0.11713238475723246,-0.2806716269234023,8.297025556695107,0.134655366981914,0.01240373618506669,6.707898096505209]
[0.11713238475723246,-0.2806716269234023,8.297025556695107,0.134655366981914,0.01240373618506669,6.707898096505209] [0.14551917739807754,-0.2938267472329531,8.313335277901697,0.15941948902688147,-0.0016209201777605958,6.710088839360534]
[0.14551917739807754,-0.2938267472329531,8.313335277901697,0.15941948902688147,-0.0016209201777605958,6.710088839360534] [0.15221856414060164,-0.30671958282029094,8.350568764457293,0.16261020245357363,-0.017154513287786465,6.727770655111747]
[0.15221856414060164,-0.30671958282029094,8.350568764457293,0.16261020245357363,-0.017154513287786465,6.727770655111747] [0.14285749971425107,-0.3116604609107105,8.383272725094619,0.14989887887229567,-0.026458880682658496,6.749641481956573]
[0.14285749971425107,-0.3116604609107105,8.383272725094619,0.14989887887229567,-0.026458880682658496,6.749641481956573] [0.11509459354189748,-0.29771845472905456,8.406501811320283,0.12039341043524006,-0.01115512931544026,6.77535520150163]
[0.11509459354189748,-0.29771845472905456,8.406501811320283,0.12039341043524006,-0.01115512931544026,6.77535520150163] [0.07328234224792479,-0.28019139089888284,8.411298507919804,0.07880096364567388,0.007616372403677157,6.791107983443887]
[0.07328234224792479,-0.28019139089888284,8.411298507919804,0.07880096364567388,0.007616372403677157,6.791107983443887] [0.047318494922232494,-0.26476291355753445,8.396620709517476,0.06143200427660033,0.023340693690381997,6.793838646649168]
[0.047318494922232494,-0.26476291355753445,8.396620709517476,0.06143200427660033,0.023340693690381997,6.793838646649168] [0.07350007576093713,-0.2559360752125617,8.36802335609535,0.09941666156036934,0.032645101232932655,6.78094511451523]
[0.07350007576093713,-0.2559360752125617,8.36802335609535,0.09941666156036934,0.032645101232932655,6.78094511451523] [0.11338947510765095,-0.2510159579449674,8.335725051565452,0.14306414405244425,0.038112498910213,6.756030466198998]
[0.11338947510765095,-0.2510159579449674,8.335725051565452,0.14306414405244425,0.038112498910213,6.756030466198998] [0.1474932039874411,-0.25139877433506563,8.320339000828119,0.1770171885184211,0.03892792385123903,6.720663541493677]
[0.1474932039874411,-0.25139877433506563,8.320339000828119,0.1770171885184211,0.03892792385123903,6.720663541493677] [0.16342160542160417,-0.2565413250566883,8.337487830105832,0.190393537479414,0.035494410361640236,6.699957912097351]
[0.16342160542160417,-0.2565413250566883,8.337487830105832,0.190393537479414,0.035494410361640236,6.699957912097351] [0.16101837271643574,-0.26380400780025265,8.369835399046105,0.18458887440193478,0.030225319354944172,6.719334669173626]
[0.16101837271643574,-0.26380400780025265,8.369835399046105,0.18458887440193478,0.030225319354944172,6.719334669173626] [0.14067084102061525,-0.27258969328421023,8.393484469135045,0.15957768555312968,0.022867399212365053,6.752716434722023]
[0.14067084102061525,-0.27258969328421023,8.393484469135045,0.15957768555312968,0.022867399212365053,6.752716434722023] [0.10800725781824054,-0.28108585675585446,8.401552119879453,0.12147428457281578,0.014878632275852413,6.779077163776345]
