40, [112, 40, 48, 152, 42, 152], array([273.02519531,  -4.24160156,   7.14375   ]), array([ 237.5296875 ,  -40.96494141, -182.94697266])
41, [104, 32, 56, 152, 39, 152], array([270.56953125,  -3.68349609,   8.48320312]), array([ 229.60458984,  -37.16982422, -182.165625  ])
42, [96, 32, 64, 144, 36, 144], array([266.99765625,  -1.89755859,   8.03671875]), array([ 220.56328125,  -32.37011719, -181.27265625])
43, [88, 32, 72, 136, 34, 136], array([263.64902344,  -0.89296875,   8.59482422]), array([ 211.85683594,  -25.89609375, -180.3796875 ])
44, [80, 32, 80, 128, 31, 128], array([262.75605469,   3.12539062,   9.26455078]), array([ 212.86142578,  -15.40371094, -180.82617188])
45, [72, 32, 88, 120, 29, 120], array([260.07714844,   8.37158203,   9.04130859]), array([ 211.29873047,   -4.79970703, -180.49130859])
46, [64, 32, 96, 112, 26, 112], array([255.61230469,  11.27373047,   8.25996094]), array([ 203.15039062,    1.89755859, -178.59375   ])
47, [56, 32, 104, 104, 23, 104], array([254.38447266,  16.51992187,   8.70644531]), array([ 202.25742187,    9.59941406, -177.36591797])
48, [48, 32, 112, 96, 21, 96], array([251.25908203,  19.19882812,   9.15292969]), array([ 199.80175781,   19.75693359, -174.79863281])
49, [48, 32, 112, 88, 18, 88], array([247.01748047,  24.22177734,   9.82265625]), array([ 192.09990234,   29.35634766, -169.99892578])
50, [48, 32, 112, 80, 16, 80], array([245.23154297,  25.44960937,   9.82265625]), array([ 191.20693359,   35.49550781, -167.20839844])
51, [48, 32, 112, 72, 13, 72], array([246.459375  ,  25.003125  ,   9.93427734]), array([ 196.22988281,   29.80283203, -168.54785156])
52, [48, 32, 112, 64, 10, 64], array([246.459375  ,  25.67285156,   9.26455078]), array([ 194.55556641,   29.35634766, -166.98515625])
53, [48, 40, 112, 56, 8, 56], array([245.34316406,  26.67744141,   9.93427734]), array([ 194.6671875 ,   32.59335937, -165.19921875])
54, [48, 48, 112, 48, 5, 48], array([247.01748047,  26.45419922,  10.15751953]), array([ 197.90419922,   29.80283203, -164.97597656])
55, [48, 56, 112, 40, 5, 40], array([246.79423828,  26.7890625 ,   9.37617187]), array([ 200.13662109,   34.26767578, -163.74814453])
56, [48, 64, 112, 32, 5, 32], array([248.69179687,  29.57958984,  10.38076172]), array([ 209.73603516,   37.05820312, -164.75273437])
57, [48, 72, 112, 32, 5, 24], array([251.14746094,  30.13769531,  10.15751953]), array([ 216.87978516,   37.83955078, -165.42246094])
58, [48, 80, 112, 32, 5, 16], array([251.25908203,  31.36552734,  10.04589844]), array([ 217.99599609,   39.96035156, -164.97597656])
59, [48, 88, 112, 32, 5, 16], array([253.15664062,  31.92363281,   9.04130859]), array([ 223.80029297,   41.96953125, -165.42246094])
60, [56, 96, 104, 32, 5, 16], array([255.61230469,  34.82578125,  10.49238281]), array([ 230.49755859,   46.54599609, -165.53408203])
61, [64, 104, 96, 32, 5, 16], array([257.73310547,  34.93740234,  11.83183594]), array([ 234.06943359,   49.33652344, -165.75732422])
62, [72, 112, 88, 32, 5, 16], array([261.30498047,  33.48632812,   9.37617187]), array([ 245.78964844,   42.41601562, -168.65947266])
63, [80, 120, 80, 32, 5, 16], array([267.44414062,  31.03066406,   9.15292969]), array([ 262.08632812,   39.62548828, -170.22216797])
64, [88, 128, 72, 32, 5, 16], array([272.02060547,  31.03066406,   9.82265625]), array([ 272.46708984,   38.84414062, -170.66865234])
65, [96, 136, 64, 32, 5, 16], array([275.36923828,  28.01689453,   8.37158203]), array([ 281.62001953,   30.13769531, -172.11972656])
66, [104, 144, 56, 32, 8, 16], array([280.72705078,  26.11933594,   8.9296875 ]), array([ 299.14453125,   23.66367187, -171.56162109])
67, [112, 152, 48, 32, 10, 16], array([288.54052734,  24.55664062,   9.93427734]), array([ 316.33417969,   21.09638672, -169.44082031])
68, [112, 152, 40, 40, 13, 16], array([291.88916016,  23.77529297,  10.60400391]), array([ 326.26845703,   15.18046875, -168.43623047])
69, [112, 152, 32, 48, 16, 16], array([295.23779297,  20.09179688,  11.83183594]), array([ 338.65839844,    8.70644531, -165.42246094])
70, [112, 152, 24, 56, 18, 24], array([296.35400391,  19.98017578,  11.94345703]), array([ 342.00703125,    7.03212891, -164.41787109])
71, [112, 152, 24, 64, 21, 32], array([297.13535156,  19.98017578,  13.50615234]), array([ 342.00703125,    3.01376953, -164.75273437])
72, [112, 152, 24, 72, 23, 40], array([298.80966797,  18.64072266,  13.28291016]), array([ 348.36943359,   -0.89296875, -163.41328125])
73, [112, 152, 24, 80, 26, 48], array([298.92128906,  17.97099609,  13.50615234]), array([ 349.59726562,   -2.12080078, -163.52490234])
74, [112, 152, 24, 88, 29, 56], array([298.2515625 ,  19.42207031,  13.05966797]), array([ 347.25322266,   -2.45566406, -165.64570312])
75, [112, 152, 24, 96, 31, 64], array([298.13994141,  18.97558594,  13.17128906]), array([ 349.26240234,   -5.58105469, -166.65029297])
76, [112, 152, 24, 104, 34, 72], array([300.14912109,  18.52910156,  14.06425781]), array([ 350.04375   ,   -6.13916016, -167.32001953])
77, [112, 152, 24, 112, 34, 80], array([300.14912109,  18.75234375,  14.39912109]), array([ 348.81591797,   -5.91591797, -168.99433594])
78, [112, 152, 24, 120, 34, 88], array([299.03291016,  17.97099609,  13.28291016]), array([ 346.80673828,   -7.47861328, -170.33378906])
79, [104, 144, 24, 120, 34, 96], array([299.92587891,  18.19423828,  13.72939453]), array([ 341.67216797,   -5.24619141, -172.56621094])
80, [96, 136, 24, 120, 34, 104], array([299.59101563,  17.97099609,  13.28291016]), array([ 338.21191406,   -1.33945312, -174.35214844])
81, [88, 128, 24, 120, 34, 112], array([298.13994141,  16.40830078,  12.16669922]), array([ 332.85410156,    2.90214844, -176.13808594])
82, [80, 120, 32, 120, 34, 120], array([295.01455078,  19.98017578,  14.06425781]), array([ 324.48251953,   10.26914062, -178.14726562])
83, [72, 112, 40, 120, 34, 120], array([293.56347656,  19.31044922,  13.28291016]), array([ 317.22714844,   19.53369141, -178.92861328])
84, [64, 104, 48, 120, 34, 120], array([289.76835937,  20.42666016,  13.61777344]), array([ 303.27451172,   25.003125  , -180.26806641])
85, [56, 104, 56, 120, 34, 120], array([285.30351562,  21.87773437,  12.61318359]), array([ 290.88457031,   28.575     , -180.82617188])
86, [48, 104, 64, 120, 34, 120], array([282.40136719,  25.78447266,  12.61318359]), array([ 281.62001953,   36.94658203, -180.26806641])
87, [40, 104, 72, 120, 34, 120], array([279.83408203,  28.575     ,  14.39912109]), array([ 276.26220703,   46.21113281, -179.04023437])
88, [32, 104, 80, 120, 31, 120], array([278.15976562,  31.14228516,  12.83642578]), array([ 271.79736328,   54.35947266, -177.47753906])
89, [24, 104, 88, 120, 29, 120], array([275.59248047,  33.59794922,  11.83183594]), array([ 264.76523437,   63.51240234, -175.35673828])
90, [16, 104, 96, 112, 26, 120], array([273.91816406,  36.16523437,  12.72480469]), array([ 255.3890625 ,   72.10722656, -172.90107422])
91, [8, 104, 96, 104, 23, 120], array([270.90439453,  38.06279297,  12.27832031]), array([ 248.2453125 ,   78.69287109, -170.44541016])
92, [8, 104, 96, 96, 21, 120], array([269.6765625 ,  39.62548828,  12.5015625 ]), array([ 244.00371094,   86.61796875, -167.32001953])
93, [8, 104, 96, 88, 18, 120], array([269.11845703,  40.96494141,  13.95263672]), array([ 246.79423828,   90.07822266, -166.20380859])
94, [8, 104, 96, 80, 16, 112], array([269.34169922,  40.07197266,  13.61777344]), array([ 248.80341797,   92.19902344, -165.08759766])
95, [8, 104, 96, 72, 13, 104], array([269.45332031,  39.84873047,  13.50615234]), array([ 248.02207031,   95.65927734, -163.19003906])
96, [8, 96, 96, 64, 10, 96], array([269.00683594,  40.07197266,  13.17128906]), array([ 249.47314453,   95.21279297, -162.5203125 ])
97, [8, 88, 96, 56, 8, 88], array([268.56035156,  40.40683594,  13.50615234]), array([ 251.48232422,   94.54306641, -161.85058594])
98, [8, 80, 96, 48, 5, 80], array([266.66279297,  39.73710937,  12.83642578]), array([ 243.33398438,   90.18984375, -160.17626953])
99, [8, 72, 96, 40, 3, 72], array([262.30957031,  38.39765625,  12.5015625 ]), array([ 235.07402344,   82.37636719, -160.28789062])
100, [8, 64, 96, 32, 3, 72], array([260.85849609,  37.72792969,  12.38994141]), array([ 237.19482422,   78.80449219, -160.51113281])
101, [8, 56, 96, 24, 3, 72], array([258.73769531,  35.16064453,  13.84101562]), array([ 234.62753906,   75.67910156, -159.95302734])
102, [8, 48, 88, 16, 3, 72], array([255.27744141,  35.04902344,  12.83642578]), array([ 227.93027344,   72.33046875, -158.9484375 ])
103, [16, 40, 80, 16, 3, 72], array([254.49609375,  34.04443359,  13.17128906]), array([ 227.81865234,   71.54912109, -158.27871094])
104, [24, 32, 72, 16, 3, 72], array([255.3890625 ,  30.91904297,  13.17128906]), array([ 230.49755859,   65.74482422, -159.06005859])
105, [32, 24, 64, 16, 3, 72], array([254.16123047,  27.90527344,  12.72480469]), array([ 228.37675781,   55.47568359, -160.51113281])
106, [40, 16, 56, 16, 3, 72], array([254.83095703,  25.22636719,  13.50615234]), array([ 230.49755859,   47.10410156, -161.96220703])
107, [48, 16, 48, 16, 3, 72], array([256.72851562,  21.76611328,  14.17587891]), array([ 236.41347656,   37.28144531, -163.74814453])
108, [56, 16, 40, 16, 3, 72], array([258.06796875,  19.86855469,  15.62695312]), array([ 237.5296875 ,   28.79824219, -164.75273437])
109, [64, 16, 32, 16, 3, 72], array([259.63066406,  15.85019531,  14.95722656]), array([ 241.99453125,   21.43125   , -165.64570312])
110, [72, 16, 32, 16, 3, 72], array([262.42119141,  12.16669922,  13.95263672]), array([ 251.14746094,   11.72021484, -166.65029297])
111, [80, 16, 32, 16, 5, 80], array([263.98388672,  10.93886719,  14.17587891]), array([ 254.38447266,    4.68808594, -166.87353516])
112, [88, 16, 32, 16, 8, 88], array([264.43037109,   8.14833984,  15.40371094]), array([ 253.26826172,    1.45107422, -167.09677734])
113, [96, 16, 32, 16, 10, 96], array([264.31875   ,   5.91591797,  14.51074219]), array([ 254.71933594,   -2.90214844, -167.20839844])
114, [104, 16, 32, 24, 13, 104], array([264.76523437,   1.7859375 ,  14.73398437]), array([ 256.84013672,   -7.47861328, -167.43164062])
115, [112, 16, 32, 32, 16, 112], array([ 2.65100098e+02, -1.11621094e-01,  1.29480469e+01]), array([ 257.73310547,  -11.94345703, -167.65488281])
116, [112, 16, 32, 40, 18, 120], array([265.10009766,  -2.79052734,  13.50615234]), array([ 258.29121094,  -16.18505859, -167.98974609])
117, [112, 16, 32, 48, 21, 128], array([265.65820312,  -6.58564453,  13.28291016]), array([ 258.9609375 ,  -18.75234375, -168.54785156])
118, [112, 24, 32, 56, 23, 136], array([265.43496094,  -5.80429687,  13.50615234]), array([ 259.85390625,  -12.72480469, -169.44082031])
119, [112, 32, 32, 64, 26, 136], array([265.43496094,  -4.91132812,  13.28291016]), array([ 260.30039062,   -9.71103516, -170.11054687])
120, [112, 40, 32, 72, 29, 136], array([266.66279297,  -4.01835938,  12.61318359]), array([ 264.54199219,   -8.25996094, -171.45      ])
121, [112, 48, 40, 80, 31, 136], array([267.77900391,  -2.90214844,  13.28291016]), array([ 270.34628906,   -9.37617187, -172.67783203])
122, [112, 56, 48, 88, 31, 136], array([269.00683594,  -1.89755859,  13.84101562]), array([ 273.91816406,   -9.59941406, -173.90566406])
123, [112, 64, 56, 96, 31, 136], array([269.34169922,   0.        ,  12.38994141]), array([ 271.01601562,   -2.90214844, -175.69160156])
124, [112, 72, 64, 104, 31, 136], array([268.67197266,   2.00917969,  10.82724609]), array([ 266.21630859,    1.56269531, -177.47753906])
125, [112, 80, 72, 112, 31, 136], array([268.44873047,   2.45566406,   9.37617187]), array([ 261.86308594,    2.67890625, -179.15185547])
126, [112, 80, 80, 120, 31, 136], array([269.6765625 ,   3.79511719,   9.48779297]), array([ 257.39824219,    5.58105469, -180.71455078])
127, [104, 80, 88, 128, 31, 136], array([269.34169922,   6.92050781,   8.70644531]), array([ 252.93339844,   13.39453125, -181.49589844])
128, [96, 80, 96, 136, 31, 136], array([266.77441406,   7.25537109,   7.59023437]), array([ 236.41347656,   13.61777344, -181.49589844])
129, [88, 80, 104, 136, 31, 136], array([264.31875   ,  10.38076172,   7.14375   ]), array([ 225.13974609,   18.08261719, -180.26806641])
130, [80, 80, 112, 136, 31, 128], array([262.5328125 ,  14.84560547,   6.92050781]), array([ 219.22382812,   29.57958984, -178.14726562])
131, [72, 80, 120, 136, 31, 120], array([258.29121094,  19.42207031,   5.69267578]), array([ 208.39658203,   38.06279297, -174.91025391])
132, [64, 80, 128, 136, 31, 112], array([256.28203125,  21.76611328,   6.58564453]), array([ 201.47607422,   39.62548828, -173.2359375 ])
133, [56, 80, 136, 136, 29, 104], array([252.71015625,  26.11933594,   6.36240234]), array([ 195.67177734,   43.75546875, -170.78027344])
134, [48, 80, 136, 136, 26, 96], array([248.46855469,  32.146875  ,   6.25078125]), array([ 184.39804687,   52.68515625, -163.19003906])
135, [40, 80, 136, 136, 23, 88], array([246.68261719,  34.93740234,   7.25537109]), array([ 178.37050781,   56.36865234, -157.83222656])
136, [40, 80, 136, 136, 21, 80], array([248.02207031,  36.05361328,   7.59023437]), array([ 181.04941406,   53.02001953, -159.50654297])
137, [40, 88, 136, 136, 18, 72], array([248.13369141,  38.62089844,   9.04130859]), array([ 179.48671875,   54.13623047, -157.05087891])
138, [40, 96, 136, 136, 16, 64], array([248.2453125 ,  39.96035156,   9.26455078]), array([ 177.47753906,   53.24326172, -154.93007812])
139, [40, 104, 136, 136, 13, 56], array([250.70097656,  41.63466797,   8.48320312]), array([ 183.39345703,   52.12705078, -157.05087891])
140, [40, 112, 136, 128, 10, 48], array([252.37529297,  43.97871094,   8.70644531]), array([ 186.29560547,   56.25703125, -155.59980469])
141, [40, 120, 136, 120, 8, 40], array([255.50068359,  44.98330078,  10.60400391]), array([ 190.87207031,   60.94511719, -155.04169922])
